epoch,train_loss,train_acc,val_loss,val_acc
1,1.0649819244418228,0.3973684212617707,1.055546760559082,0.3684210479259491
2,0.997599232405947,0.4719298252933904,1.000421404838562,0.6052631735801697
3,0.965770235396268,0.5166666679215013,0.9766772389411926,0.6578947305679321
4,0.9433612131235892,0.5473684216800488,0.9705364108085632,0.5789473652839661
5,0.9269573073638113,0.6026315806204813,0.9649872183799744,0.5789473652839661
6,0.9260187255708795,0.5824561416057118,0.9624630808830261,0.5789473652839661
7,0.9233807712270502,0.5710526338794775,0.9589371681213379,0.6315789222717285
8,0.9225641187868621,0.5719298260253772,0.954674243927002,0.6052631735801697
9,0.908138180197331,0.599122807435822,0.9530969858169556,0.6315789222717285
10,0.9098755259262888,0.6026315804113421,0.9563167095184326,0.6842105388641357
11,0.9052533574271621,0.619298247496287,0.9524339437484741,0.6842105388641357
12,0.9147402566775941,0.5973684217846185,0.9490183591842651,0.6842105388641357
13,0.8996570283906502,0.6017543870106078,0.949956476688385,0.7105263471603394
14,0.8991244305644119,0.6254385977460627,0.9481467008590698,0.6578947305679321
15,0.8951553340543781,0.6192982470780088,0.9476199746131897,0.6842105388641357
16,0.893187109211035,0.6377192992913095,0.9452900290489197,0.6842105388641357
17,0.8965859590915212,0.6131578968282332,0.944961428642273,0.6578947305679321
18,0.8973091991324174,0.6070175438596491,0.940811038017273,0.6578947305679321
19,0.9017041492880437,0.6184210536772745,0.9358112812042236,0.6578947305679321
20,0.8840027999459652,0.6385964922737657,0.9381502270698547,0.6578947305679321
21,0.884476045349188,0.6438596499593634,0.9380865693092346,0.6315789222717285
22,0.8819648935083757,0.6324561411874337,0.9372166991233826,0.6315789222717285
23,0.886742709603226,0.6315789486232557,0.9335704445838928,0.6315789222717285
24,0.8848477424236766,0.6412280712211341,0.9347180724143982,0.6052631735801697
25,0.8852387053924694,0.6254385987917582,0.9320823550224304,0.6052631735801697
26,0.8836680031659311,0.6385964926920439,0.933569073677063,0.6052631735801697
27,0.8792458392026131,0.6377192988730314,0.9314761757850647,0.6052631735801697
28,0.8829320142143651,0.6280701769025703,0.9309394955635071,0.6052631735801697
29,0.8744605273531194,0.6675438611130965,0.9289242625236511,0.6052631735801697
30,0.8754912236280609,0.6491228086906567,0.9297709465026855,0.6052631735801697
31,0.878304538183045,0.6491228088997958,0.9265934824943542,0.6052631735801697
32,0.8734364637157374,0.636842105472297,0.925436794757843,0.5789473652839661
33,0.8680728205463343,0.6271929828744186,0.9211666584014893,0.6052631735801697
34,0.871331731060095,0.643859649122807,0.9208261370658875,0.6052631735801697
35,0.8751084246133504,0.6403508780295388,0.9179565906524658,0.6052631735801697
36,0.8663634227033247,0.6701754394330477,0.9193431735038757,0.6052631735801697
37,0.8650926960142036,0.6342105277797632,0.9196563363075256,0.6315789222717285
38,0.8710240443547567,0.6596491232252958,0.9153948426246643,0.6315789222717285
39,0.8620104647519296,0.6508771952829863,0.9156294465065002,0.6315789222717285
40,0.8606795024453548,0.6710526330429211,0.9136844277381897,0.6315789222717285
41,0.8606788206518742,0.6500000002091391,0.9107321500778198,0.6315789222717285
42,0.8657992337879382,0.644736843778376,0.9099752306938171,0.6315789222717285
43,0.8574376166912547,0.6736842107354549,0.908981442451477,0.6578947305679321
44,0.8601367586537412,0.6605263174625865,0.911400556564331,0.6315789222717285
45,0.857218026905729,0.6543859657488371,0.9093112945556641,0.6578947305679321
46,0.8537367092935663,0.6789473707215827,0.9085991382598877,0.6842105388641357
47,0.8482042306347897,0.6903508780295389,0.9061691761016846,0.6578947305679321
48,0.8573607603708903,0.6692982460323132,0.9028299450874329,0.6315789222717285
49,0.8580177185828226,0.6508771946555689,0.9052897095680237,0.6315789222717285
50,0.8570396354323939,0.6605263162077519,0.8993349671363831,0.6315789222717285
51,0.8508730263040777,0.6798245634948998,0.9009307026863098,0.5789473652839661
52,0.8446392887517026,0.6842105286163196,0.902362048625946,0.6315789222717285
53,0.8469515844395287,0.6596491234344348,0.8994539976119995,0.6052631735801697
54,0.8467355822262012,0.6482456150807833,0.8983026742935181,0.5789473652839661
55,0.8431165929426226,0.6552631593587106,0.8986501097679138,0.5789473652839661
56,0.8400501757337336,0.6578947385152181,0.8980124592781067,0.5789473652839661
57,0.8447342993920309,0.6771929845475314,0.8989986777305603,0.5789473652839661
58,0.8415607565327694,0.6535087721389636,0.8943185210227966,0.5789473652839661
59,0.8421103991960225,0.6535087740212157,0.8930377960205078,0.5789473652839661
60,0.8417833236225865,0.6552631599861279,0.8920331001281738,0.5789473652839661
61,0.8410360946989897,0.6842105277797632,0.8921987414360046,0.5789473652839661
62,0.8327448058546635,0.6754385964912281,0.8910191059112549,0.5789473652839661
63,0.8291767285581221,0.6850877215987757,0.8907667398452759,0.6052631735801697
64,0.8392873628097668,0.6701754388056304,0.8914819955825806,0.6052631735801697
65,0.839812910138515,0.6868421052631579,0.8879517912864685,0.5789473652839661
66,0.8291899354834306,0.6956140365516931,0.8902011513710022,0.5789473652839661
67,0.8328458507855733,0.6736842124085677,0.8866266012191772,0.5789473652839661
68,0.8250271242961549,0.6780701771117094,0.881923496723175,0.6052631735801697
69,0.8204382367301406,0.7035087736029374,0.8816770315170288,0.6052631735801697
70,0.8299606264683238,0.707017545532762,0.8838088512420654,0.6052631735801697
71,0.8331913895774306,0.6833333350064462,0.8827742338180542,0.6052631735801697
72,0.8172594066251788,0.7043859649122807,0.8833690285682678,0.5789473652839661
73,0.8261371991090607,0.6877192988730314,0.8814573884010315,0.6052631735801697
74,0.8213570377282929,0.6719298247705426,0.8795726299285889,0.5789473652839661
75,0.8224773969566613,0.6912280716394124,0.8794981241226196,0.5789473652839661
76,0.8187568767028942,0.7035087717206855,0.8768230080604553,0.5789473652839661
77,0.8166065757734734,0.6982456154990615,0.8767553567886353,0.5789473652839661
78,0.8194790043328938,0.6973684231440226,0.874883234500885,0.6052631735801697
79,0.8218883351275795,0.686842107354549,0.8745224475860596,0.5789473652839661
80,0.8141757707846792,0.6964912303707056,0.8740106821060181,0.6315789222717285
81,0.8173788783843057,0.6885964933194613,0.8753584027290344,0.5789473652839661
82,0.8100295890841568,0.6982456140350877,0.8725855946540833,0.6052631735801697
83,0.8110698630935267,0.714035089183272,0.871479332447052,0.6052631735801697
84,0.8135396890472948,0.7026315789473684,0.8677233457565308,0.6052631735801697
85,0.8115702470143636,0.6815789488323948,0.8674256205558777,0.6315789222717285
86,0.8098338141775968,0.6938596505867808,0.8657722473144531,0.6315789222717285
87,0.8043413486397057,0.7105263178808647,0.8690375089645386,0.6315789222717285
88,0.8034440523699711,0.7105263174625865,0.8682409524917603,0.6052631735801697
89,0.8063156401901914,0.6929824576043246,0.8674957752227783,0.5789473652839661
90,0.7970364156522249,0.7017543865923296,0.8655412793159485,0.6052631735801697
91,0.797113295396169,0.7061403519228885,0.8644190430641174,0.6052631735801697
92,0.8044300871982909,0.697368421889188,0.8622992634773254,0.6052631735801697
93,0.8033835365061175,0.712280703845777,0.8615320920944214,0.5789473652839661
94,0.7962084985615915,0.7078947378878008,0.8592979311943054,0.5526315569877625
95,0.7931321899096171,0.7149122813291717,0.8608289957046509,0.5789473652839661
96,0.7897302188371357,0.7157894745207669,0.8592978119850159,0.6052631735801697
97,0.803002333222774,0.7114035108633209,0.8560569286346436,0.6052631735801697
98,0.7901945938143814,0.7114035108633209,0.8577432036399841,0.6052631735801697
99,0.7966530176631191,0.7236842124085677,0.8584544658660889,0.6052631735801697
100,0.7945708529991016,0.7096491242709912,0.8558452129364014,0.6052631735801697
101,0.792998510912845,0.703508772766381,0.8553117513656616,0.6315789222717285
102,0.7891771124120344,0.7149122815383108,0.8545017242431641,0.6315789222717285
103,0.7871244399171127,0.7219298245614035,0.8538267016410828,0.6315789222717285
104,0.7843797710903904,0.723684211153733,0.8538715243339539,0.6315789222717285
105,0.7935686793243676,0.7070175459510402,0.8523253202438354,0.6315789222717285
106,0.7826927793653388,0.7192982479145652,0.8496835827827454,0.6315789222717285
107,0.7932337275722571,0.700000002091391,0.8490505218505859,0.6315789222717285
108,0.7873432263993381,0.7035087721389637,0.8464469909667969,0.6315789222717285
109,0.7786510019971613,0.7315789482049775,0.8475431203842163,0.6315789222717285
110,0.7827825512802392,0.7166666677123622,0.8470166921615601,0.6315789222717285
111,0.7819377470434757,0.7087719308702569,0.8453655242919922,0.6315789222717285
112,0.7758399266945688,0.7359649122807017,0.8464168906211853,0.6315789222717285
113,0.7830231357039067,0.7105263159986128,0.8443233370780945,0.6315789222717285
114,0.7716096664729871,0.7482456163356178,0.8439713716506958,0.6315789222717285
115,0.7770186974291216,0.7403508790752344,0.8424671292304993,0.6315789222717285
116,0.7771405544197351,0.7289473709307219,0.8405437469482422,0.6315789222717285
117,0.7702220738979808,0.7315789482049775,0.8398524522781372,0.6315789222717285
118,0.7731537963214673,0.7157894751481843,0.8401111364364624,0.6315789222717285
119,0.7774859566437571,0.7307017560590777,0.8393586874008179,0.6315789222717285
120,0.7767553894143355,0.7017543882654425,0.8359065055847168,0.6315789222717285
121,0.7633862210993181,0.7421052646218684,0.8353039026260376,0.5789473652839661
122,0.7713786277854652,0.7043859651214198,0.8346290588378906,0.6315789222717285
123,0.7704922512957925,0.7271929830835576,0.8369303941726685,0.6315789222717285
124,0.7728677469387389,0.7149122813291717,0.8344087600708008,0.6315789222717285
125,0.7684155702590942,0.7157894745207669,0.8348219394683838,0.6315789222717285
126,0.7710403770731207,0.7315789484141165,0.8324493169784546,0.6315789222717285
127,0.7609956699505187,0.744736843987515,0.8322300314903259,0.6052631735801697
128,0.7541038490178292,0.7359649135355364,0.832365870475769,0.6315789222717285
129,0.7580455135880855,0.7350877195073847,0.8331109881401062,0.6315789222717285
130,0.7511708405979892,0.7508771929824561,0.8307687044143677,0.6052631735801697
131,0.7609015943711264,0.720175440060465,0.829173743724823,0.6315789222717285
132,0.7640708590808668,0.7377192999187269,0.8292873501777649,0.6842105388641357
133,0.7577208161354065,0.7350877207622194,0.8304954767227173,0.6578947305679321
134,0.754724104990039,0.7307017560590777,0.8275895118713379,0.6842105388641357
135,0.7532031096910176,0.7307017558499387,0.8267339468002319,0.6578947305679321
136,0.7488576322271113,0.7394736842105263,0.8245765566825867,0.6842105388641357
137,0.7496808277933221,0.7377193003370051,0.8260600566864014,0.6315789222717285
138,0.7575347130758721,0.7350877205530802,0.8250979781150818,0.6315789222717285
139,0.7419596517295168,0.745614036551693,0.8242729306221008,0.6578947305679321
140,0.7489101849104228,0.7482456161264788,0.8236691951751709,0.6315789222717285
141,0.7503768885344789,0.7438596514233372,0.8232308626174927,0.6315789222717285
142,0.745396637916565,0.7491228070175439,0.8229817748069763,0.6052631735801697
143,0.7424719933877911,0.7298245639131781,0.8231624960899353,0.6315789222717285
144,0.7419333027120222,0.7587719319159525,0.8217088580131531,0.6578947305679321
145,0.7449634363776759,0.7298245634948998,0.8207066655158997,0.6578947305679321
146,0.7498201305406136,0.7447368421052631,0.8200629949569702,0.6842105388641357
147,0.7526521952528703,0.7210526330429211,0.8197550773620605,0.6842105388641357
148,0.7450877971816481,0.7421052654584249,0.819229781627655,0.6842105388641357
149,0.750813555090051,0.7342105277797633,0.8192899823188782,0.6842105388641357
150,0.7427161568089535,0.7429824586500201,0.8178575038909912,0.6578947305679321
151,0.7352925258770323,0.753508772766381,0.8182609677314758,0.6578947305679321
152,0.73761410901421,0.7596491244801303,0.8169683218002319,0.6578947305679321
153,0.7398889583453797,0.7403508784478171,0.8156043887138367,0.6578947305679321
154,0.7269503735659415,0.7710526334611993,0.8154261708259583,0.6578947305679321
155,0.7406033208495693,0.7403508790752344,0.8134980797767639,0.6578947305679321
156,0.7377994324031629,0.7578947387243572,0.8128454685211182,0.6578947305679321
157,0.7366495176365501,0.7368421065179925,0.8134530782699585,0.6578947305679321
158,0.7305600011557863,0.7482456152899224,0.8116672039031982,0.6842105388641357
159,0.732466259128169,0.742982456558629,0.8112791776657104,0.6842105388641357
160,0.7345077280412641,0.7447368427326805,0.8116669654846191,0.6578947305679321
161,0.7289167876829181,0.745614036342554,0.8114345669746399,0.6578947305679321
162,0.7301356121113426,0.7403508788660953,0.8105049133300781,0.6578947305679321
163,0.72626293144728,0.7500000012548347,0.8090491890907288,0.6578947305679321
164,0.7300825008174829,0.7438596516324762,0.8083202242851257,0.6578947305679321
165,0.7247296027969896,0.761403509190208,0.8063205480575562,0.6578947305679321
166,0.7262116925758227,0.760526316416891,0.807563304901123,0.6578947305679321
167,0.7193810977433858,0.7552631597769888,0.8094515204429626,0.6578947305679321
168,0.7202055968736347,0.773684210944594,0.8077986836433411,0.6578947305679321
169,0.7191645281356678,0.7517543870106078,0.8038883209228516,0.6842105388641357
170,0.7114011758252194,0.7649122827931454,0.8068124651908875,0.6842105388641357
171,0.720544603832981,0.7535087738120765,0.8067669868469238,0.6842105388641357
172,0.714873688890223,0.769298245614035,0.803479015827179,0.6578947305679321
173,0.717710266406076,0.7526315814570377,0.8040468096733093,0.6578947305679321
174,0.7223874466461048,0.756140350877193,0.8048976063728333,0.6315789222717285
175,0.7103656465547127,0.771052632833782,0.8019665479660034,0.6578947305679321
176,0.7161143652179784,0.7500000018822519,0.8026277422904968,0.6578947305679321
177,0.7117778811538429,0.7745614053910239,0.803480863571167,0.6578947305679321
178,0.7157838794223049,0.7570175455327619,0.8034838438034058,0.6315789222717285
179,0.7141470838011357,0.7614035112815991,0.7997723817825317,0.6578947305679321
180,0.7167108874571951,0.7447368429418195,0.7985119223594666,0.6578947305679321
181,0.7016821053990147,0.7789473698850263,0.7999634742736816,0.6578947305679321
182,0.716260384258471,0.7429824567677682,0.799159049987793,0.6578947305679321
183,0.7112204936512729,0.7701754406878822,0.7997931838035583,0.6578947305679321
184,0.7111911058425904,0.7596491228070176,0.7986900806427002,0.6578947305679321
185,0.710916543216036,0.7649122827931454,0.7960019111633301,0.6578947305679321
186,0.7045100931535687,0.7622807025909424,0.7965591549873352,0.6578947305679321
187,0.7196994685290152,0.7535087740212156,0.7946969270706177,0.6842105388641357
188,0.7080542014356245,0.7666666666666667,0.7953581809997559,0.6578947305679321
189,0.7005997814630207,0.791228070802856,0.7987762093544006,0.6578947305679321
190,0.7084659921495537,0.7763157919833534,0.7981149554252625,0.6578947305679321
191,0.7077489022623029,0.7631578947368421,0.7971619367599487,0.6578947305679321
192,0.7084240124936689,0.7728070187986943,0.7947986721992493,0.6842105388641357
193,0.6943809440261439,0.7815789479958384,0.7942760586738586,0.6842105388641357
194,0.704683398363883,0.7728070196352507,0.7932577729225159,0.6842105388641357
195,0.7001239632305346,0.7736842124085678,0.7932751178741455,0.6842105388641357
196,0.7029363605014065,0.7587719319159525,0.7914039492607117,0.6315789222717285
197,0.6973556186023512,0.7789473684210526,0.7933652997016907,0.6315789222717285
198,0.700802733605368,0.7561403527594449,0.7924664616584778,0.6578947305679321
199,0.6992588689452723,0.7929824561403509,0.7941320538520813,0.6315789222717285
200,0.6933522596693875,0.783333334588168,0.7897576093673706,0.6315789222717285
201,0.698491162584539,0.762280701963525,0.7905386686325073,0.6578947305679321
202,0.6929190863642776,0.7780701758568747,0.7902889251708984,0.6578947305679321
203,0.6927037157510456,0.7921052652492858,0.7905973196029663,0.6578947305679321
204,0.7060018231994227,0.7640350896015502,0.7888035774230957,0.6578947305679321
205,0.6973270537560446,0.7640350881375765,0.7881684303283691,0.6578947305679321
206,0.6990877394090619,0.7728070177529988,0.7884237170219421,0.6578947305679321
207,0.6850256106309723,0.7912280724759687,0.7869743704795837,0.6578947305679321
208,0.6911810590509783,0.7666666666666667,0.7888109087944031,0.6315789222717285
209,0.6908836153515598,0.7859649124898409,0.7866852879524231,0.6578947305679321
210,0.6848486021945351,0.7991228091089349,0.7844774723052979,0.6315789222717285
211,0.6972478994152003,0.7675438621587921,0.7847322821617126,0.6578947305679321
212,0.6956964986366138,0.7842105288254587,0.783754825592041,0.6315789222717285
213,0.6872001217122663,0.7807017568956341,0.7857847213745117,0.6578947305679321
214,0.683571345764294,0.7929824561403509,0.7839843034744263,0.6578947305679321
215,0.6848552465438843,0.778070176484292,0.7850672602653503,0.6578947305679321
216,0.6937681156292296,0.7807017556407996,0.7832902669906616,0.6315789222717285
217,0.6875269607493751,0.781578949250673,0.7833734750747681,0.6315789222717285
218,0.6908295913746483,0.7684210536772744,0.7835254073143005,0.6315789222717285
219,0.685505421538102,0.781578949250673,0.7832959294319153,0.6315789222717285
220,0.6853324496955202,0.7736842124085678,0.7837399244308472,0.6315789222717285
221,0.682661883872852,0.7798245618217869,0.7830370664596558,0.6315789222717285
222,0.682791244983673,0.7807017556407996,0.7814704775810242,0.6315789222717285
223,0.685732574839341,0.7710526322063647,0.784927248954773,0.6052631735801697
224,0.6783101564959476,0.8035087731846592,0.7795257568359375,0.6578947305679321
225,0.6773988627550894,0.7956140357151366,0.7799213528633118,0.6578947305679321
